season,weather,humidity,windspeed,rent
2,1,46,16.9979,5.111987788356544
2,1,37,26.0027,4.248495242049359
2,1,38,26.0027,4.543294782270004
2,1,41,16.9979,4.90527477843843
2,1,38,32.9975,4.727387818712341
2,1,34,27.9993,4.7535901911063645
2,1,32,22.0028,4.770684624465665
2,1,28,27.9993,5.135798437050262
2,1,32,30.0026,5.877735781779639
2,1,29,23.9994,5.786897381366708
2,1,31,19.9995,5.4510384535657
2,1,51,15.0013,4.955827057601261
2,1,41,19.0012,4.634728988229636
2,1,41,19.0012,4.442651256490317
2,1,41,19.9995,3.713572066704308
2,1,41,19.0012,3.044522437723423
2,1,47,8.9981,2.639057329615259
2,1,54,0.0,2.0794415416798357
2,1,66,12.998,1.3862943611198906
2,1,76,12.998,0.6931471805599453
2,1,76,15.0013,1.9459101490553132
2,1,81,16.9979,4.174387269895637
2,2,76,11.0014,5.081404364984463
2,1,76,12.998,5.752572638825633
2,2,66,8.9981,5.14166355650266
2,2,67,7.0015,4.564348191467836
2,2,55,0.0,4.812184355372417
2,2,55,0.0,5.0369526024136295
2,2,48,6.0032,4.912654885736052
2,1,43,6.0032,5.062595033026967
2,1,38,7.0015,5.081404364984463
2,1,35,0.0,5.365976015021851
2,1,52,19.0012,5.840641657373398
2,1,55,16.9979,5.8111409929767
2,1,59,19.9995,5.424950017481403
2,1,62,11.0014,5.318119993844216
2,2,67,19.0012,4.6913478822291435
2,2,76,12.998,4.406719247264253
2,1,76,16.9979,4.007333185232471
2,2,76,15.0013,3.258096538021482
2,2,76,8.9981,2.302585092994046
2,3,76,11.0014,2.639057329615259
2,3,76,11.0014,0.6931471805599453
2,2,86,8.9981,0.6931471805599453
2,2,87,12.998,2.302585092994046
2,2,87,0.0,3.58351893845611
2,3,87,11.0014,4.736198448394496
2,3,87,11.0014,5.402677381872279
2,2,76,12.998,5.225746673713202
2,2,71,19.0012,4.304065093204169
2,2,62,26.0027,4.59511985013459
2,3,66,15.0013,4.394449154672439
2,3,76,19.0012,3.7612001156935624
2,3,87,15.0013,2.772588722239781
2,3,87,15.0013,3.258096538021482
2,2,93,16.9979,4.110873864173311
2,3,93,16.9979,5.003946305945459
2,3,93,16.9979,4.143134726391533
2,3,93,27.9993,3.9889840465642745
2,2,93,22.0028,4.1588830833596715
2,2,93,16.9979,4.007333185232471
2,2,93,19.9995,3.9512437185814275
2,2,93,15.0013,3.58351893845611
2,2,87,15.0013,3.4657359027997265
2,2,87,8.9981,3.044522437723423
2,2,87,15.0013,2.8903717578961645
2,3,100,16.9979,2.70805020110221
2,3,100,16.9979,1.3862943611198906
2,2,93,15.0013,1.791759469228055
2,2,93,12.998,2.639057329615259
2,2,93,11.0014,3.091042453358316
2,2,93,11.0014,4.007333185232471
2,2,87,7.0015,4.59511985013459
2,2,87,8.9981,4.897839799950911
2,2,81,0.0,4.962844630259907
2,2,81,8.9981,5.313205979041787
2,2,81,0.0,5.407171771460119
2,2,81,8.9981,5.3612921657094255
2,2,87,0.0,5.308267697401205
2,2,82,0.0,5.2574953720277815
2,2,82,6.0032,5.552959584921617
2,2,82,7.0015,5.181783550292085
2,2,82,8.9981,4.875197323201151
2,2,87,11.0014,4.543294782270004
2,2,93,8.9981,4.330733340286331
2,2,93,8.9981,4.477336814478207
2,2,87,6.0032,4.060443010546419
2,2,87,6.0032,3.9889840465642745
2,2,87,8.9981,3.6375861597263857
2,2,87,6.0032,3.6109179126442243
2,2,87,8.9981,2.833213344056216
2,2,93,7.0015,1.791759469228055
2,2,93,6.0032,1.6094379124341003
2,2,93,6.0032,1.6094379124341003
2,2,100,6.0032,2.3978952727983707
2,2,94,6.0032,4.02535169073515
2,2,94,8.9981,4.406719247264253
2,2,87,0.0,5.017279836814924
2,2,87,8.9981,5.313205979041787
2,2,88,8.9981,5.442417710521793
2,1,82,7.0015,5.575949103146316
2,1,72,12.998,5.641907070938114
2,1,77,15.0013,5.697093486505405
2,2,72,11.0014,5.666426688112432
2,2,72,12.998,5.4680601411351315
2,1,77,12.998,5.484796933490655
2,1,77,12.998,4.882801922586371
2,1,82,8.9981,4.532599493153256
2,1,88,12.998,4.564348191467836
2,1,94,16.9979,4.060443010546419
2,1,88,23.9994,3.4965075614664802
2,1,88,22.0028,3.1780538303479458
2,1,94,19.0012,1.6094379124341003
2,1,94,19.0012,2.302585092994046
2,1,94,12.998,0.6931471805599453
2,1,94,12.998,2.639057329615259
2,2,100,15.0013,4.127134385045092
2,2,88,15.0013,5.176149732573829
2,2,88,19.0012,5.752572638825633
2,2,83,19.0012,5.111987788356544
2,2,83,19.9995,4.574710978503383
2,2,73,19.9995,4.653960350157523
2,2,73,22.0028,4.90527477843843
2,2,69,27.9993,4.941642422609304
2,2,54,23.9994,4.983606621708336
2,1,48,35.0008,4.955827057601261
2,1,48,35.0008,5.4638318050256105
2,1,48,35.0008,6.115892125483034
2,1,51,26.0027,5.950642552587727
2,1,51,30.0026,5.652489180268651
2,1,57,35.0008,5.117993812416755
2,1,61,16.9979,5.0689042022202315
2,2,50,19.0012,4.5217885770490405
2,3,60,0.0,4.007333185232471
2,2,50,7.0015,3.2188758248682006
2,2,50,6.0032,2.639057329615259
2,2,53,8.9981,2.70805020110221
2,2,56,8.9981,0.6931471805599453
2,2,64,8.9981,1.9459101490553132
2,2,68,8.9981,2.833213344056216
2,2,68,19.0012,4.07753744390572
2,2,68,15.0013,5.247024072160486
2,3,88,26.0027,5.424950017481403
2,3,94,32.9975,4.007333185232471
2,3,82,27.9993,3.713572066704308
2,1,77,23.9994,3.912023005428146
2,2,64,31.0009,4.532599493153256
2,3,68,19.0012,4.672828834461906
2,2,82,19.0012,3.8066624897703196
2,2,77,35.0008,4.3694478524670215
2,2,77,26.0027,4.605170185988092
2,3,77,15.0013,5.676753802268282
2,3,77,15.0013,5.41610040220442
2,2,82,19.0012,4.875197323201151
2,2,82,19.0012,4.6443908991413725
2,2,82,12.998,4.442651256490317
2,2,94,19.9995,4.007333185232471
2,2,94,16.9979,3.6888794541139363
2,2,100,19.9995,2.772588722239781
2,2,100,19.9995,0.6931471805599453
2,3,100,19.9995,1.0986122886681096
2,3,94,22.0028,1.0986122886681096
2,3,94,22.0028,1.3862943611198906
2,3,94,16.9979,1.791759469228055
2,3,94,15.0013,3.5553480614894135
2,3,100,15.0013,4.2626798770413155
2,3,94,12.998,5.10594547390058
2,2,94,15.0013,4.189654742026425
2,2,87,12.998,3.8501476017100584
2,2,82,12.998,4.127134385045092
2,3,82,16.9979,4.564348191467836
2,2,77,12.998,4.127134385045092
2,2,77,16.9979,4.672828834461906
2,2,72,19.0012,4.406719247264253
2,1,67,19.0012,4.962844630259907
2,1,67,19.9995,5.736572297479192
2,1,62,26.0027,5.7745515455444085
2,1,62,16.9979,5.170483995038151
2,1,62,16.9979,4.844187086458591
2,1,67,11.0014,4.770684624465665
2,1,67,12.998,4.605170185988092
2,1,71,8.9981,4.143134726391533
2,1,76,8.9981,3.091042453358316
2,1,76,15.0013,2.3978952727983707
2,1,76,8.9981,1.3862943611198906
2,1,81,8.9981,1.0986122886681096
2,1,76,0.0,2.302585092994046
2,1,76,6.0032,2.70805020110221
2,1,76,7.0015,4.2626798770413155
2,1,66,0.0,5.267858159063328
2,1,58,11.0014,5.823045895483019
2,1,51,8.9981,5.14166355650266
2,1,51,12.998,4.499809670330265
2,1,45,11.0014,4.7535901911063645
2,1,42,8.9981,4.983606621708336
2,1,37,15.0013,5.075173815233827
2,1,35,6.0032,4.927253685157205
2,1,31,6.0032,4.962844630259907
2,1,26,7.0015,5.313205979041787
2,1,28,0.0,5.963579343618446
2,1,30,0.0,5.823045895483019
2,1,32,0.0,5.560681631015528
2,1,51,12.998,5.135798437050262
2,1,63,8.9981,4.983606621708336
2,1,55,7.0015,4.653960350157523
2,1,59,7.0015,3.8712010109078907
2,1,67,0.0,3.332204510175204
2,1,62,0.0,2.772588722239781
2,1,76,0.0,2.9444389791664403
2,1,76,0.0,1.3862943611198906
2,1,82,6.0032,1.3862943611198906
2,1,81,7.0015,2.639057329615259
2,1,81,6.0032,3.8712010109078907
2,1,71,11.0014,5.0106352940962555
2,1,62,19.9995,5.707110264748875
2,1,55,12.998,5.187385805840755
2,1,55,12.998,4.812184355372417
2,1,55,12.998,4.919980925828125
2,1,55,19.0012,5.303304908059076
2,1,52,16.9979,5.198497031265826
2,1,52,16.9979,5.099866427824199
2,1,52,30.0026,5.093750200806762
2,1,55,32.9975,5.497168225293202
2,2,63,26.0027,5.805134968916488
2,2,67,26.0027,5.575949103146316
2,1,77,26.0027,5.3471075307174685
2,2,76,22.0028,4.77912349311153
2,2,76,19.9995,4.634728988229636
2,2,82,26.0027,4.394449154672439
2,2,81,12.998,4.174387269895637
2,2,81,15.0013,3.784189633918261
2,2,87,19.0012,3.5263605246161616
2,2,87,8.9981,3.2188758248682006
2,2,87,11.0014,2.70805020110221
2,2,87,15.0013,1.791759469228055
2,2,87,19.0012,1.6094379124341003
2,3,82,22.0028,2.3978952727983707
2,2,82,27.9993,3.091042453358316
2,3,87,23.9994,3.828641396489095
2,3,100,19.9995,3.4011973816621555
2,3,94,26.0027,3.1354942159291497
2,3,94,30.0026,3.4657359027997265
2,2,88,39.0007,3.4965075614664802
2,3,94,35.0008,4.07753744390572
2,3,83,39.0007,4.1588830833596715
2,3,83,39.0007,4.3694478524670215
2,3,88,31.0009,3.5263605246161616
2,3,88,39.0007,2.772588722239781
2,2,94,26.0027,3.6635616461296463
2,2,94,27.9993,4.276666119016055
2,3,94,15.0013,3.9889840465642745
2,2,94,0.0,2.70805020110221
2,3,100,0.0,3.2188758248682006
2,2,77,19.0012,3.58351893845611
2,2,77,19.0012,3.5263605246161616
2,1,67,15.0013,3.4657359027997265
2,1,62,12.998,3.4011973816621555
2,1,66,8.9981,3.258096538021482
2,1,76,7.0015,2.0794415416798357
2,1,71,11.0014,1.3862943611198906
2,1,66,30.0026,2.1972245773362196
2,1,50,23.9994,2.833213344056216
2,1,46,26.0027,3.784189633918261
2,1,43,19.0012,4.634728988229636
2,1,44,30.0026,5.356586274672012
2,1,41,27.9993,5.720311776607412
2,1,38,26.0027,5.872117789475416
2,1,34,26.0027,5.840641657373398
2,1,34,26.0027,5.891644211825771
2,1,32,35.0008,5.963579343618446
2,1,30,23.9994,5.840641657373398
2,1,30,30.0026,5.726847747587197
2,1,30,26.0027,5.627621113690637
2,1,30,19.9995,5.351858133476067
2,1,36,12.998,4.955827057601261
2,1,42,12.998,4.430816798843313
2,1,39,7.0015,4.2626798770413155
2,1,67,11.0014,4.04305126783455
2,1,47,6.0032,3.6888794541139363
2,1,47,8.9981,2.995732273553991
2,1,67,7.0015,2.833213344056216
2,1,62,7.0015,2.0794415416798357
2,1,87,11.0014,1.9459101490553132
2,1,76,6.0032,2.833213344056216
2,1,82,0.0,4.007333185232471
2,1,63,0.0,5.1298987149230735
2,1,63,0.0,5.697093486505405
2,2,55,7.0015,5.135798437050262
2,2,55,7.0015,4.700480365792417
2,2,52,6.0032,4.820281565605037
2,2,49,6.0032,5.220355825078325
2,2,49,11.0014,5.135798437050262
2,2,49,12.998,4.976733742420574
2,2,43,12.998,5.176149732573829
2,1,46,19.0012,5.327876168789581
2,1,49,19.0012,6.061456918928017
2,1,31,23.9994,5.8944028342648505
2,1,46,16.9979,5.659482215759621
2,1,33,19.9995,5.111987788356544
2,1,37,19.0012,5.0238805208462765
2,1,55,19.0012,4.51085950651685
2,1,59,16.9979,3.8501476017100584
2,1,55,15.0013,3.258096538021482
2,1,63,15.0013,2.0794415416798357
2,1,67,19.0012,2.639057329615259
2,1,63,15.0013,1.3862943611198906
2,1,67,6.0032,1.791759469228055
2,2,72,12.998,2.9444389791664403
2,2,67,0.0,4.189654742026425
2,2,55,0.0,5.241747015059643
2,2,68,8.9981,5.863631175598097
2,3,63,6.0032,5.093750200806762
2,2,72,15.0013,4.330733340286331
2,2,68,11.0014,4.290459441148391
2,2,64,6.0032,4.6443908991413725
2,2,68,15.0013,4.867534450455582
2,2,64,12.998,4.68213122712422
2,2,65,11.0014,4.852030263919617
2,1,52,19.9995,5.262690188904886
2,1,60,7.0015,6.021023349349527
2,2,64,8.9981,6.045005314036012
2,2,72,12.998,5.6240175061873385
2,2,72,15.0013,5.1298987149230735
2,2,72,8.9981,4.812184355372417
2,1,77,6.0032,4.727387818712341
2,1,88,6.0032,3.970291913552122
2,1,67,6.0032,4.574710978503383
2,1,69,7.0015,4.0943445622221
2,1,77,7.0015,3.9318256327243257
2,1,82,7.0015,3.1780538303479458
2,1,76,7.0015,2.8903717578961645
2,1,82,6.0032,2.3978952727983707
2,2,82,6.0032,2.639057329615259
2,2,77,6.0032,3.5263605246161616
2,2,77,8.9981,4.0943445622221
2,2,72,8.9981,4.955827057601261
2,2,63,12.998,5.579729825986222
2,1,82,7.0015,5.5254529391317835
2,2,77,7.0015,5.641907070938114
2,2,63,11.0014,5.808142489980444
2,2,68,7.0015,5.476463551931511
2,2,72,0.0,5.58724865840025
2,2,72,12.998,5.3706380281276624
2,2,82,16.9979,5.2832037287379885
2,2,82,6.0032,5.075173815233827
2,2,84,7.0015,5.187385805840755
2,2,82,0.0,4.804021044733257
2,2,82,0.0,4.663439094112067
2,2,82,0.0,4.61512051684126
2,1,77,12.998,4.990432586778736
2,1,72,8.9981,5.181783550292085
2,1,72,8.9981,4.74493212836325
2,2,77,15.0013,3.58351893845611
2,1,77,8.9981,2.833213344056216
2,1,77,11.0014,2.8903717578961645
2,2,77,8.9981,3.044522437723423
2,1,88,7.0015,4.143134726391533
2,2,82,22.0028,5.3471075307174685
2,2,77,15.0013,5.918893854273146
2,2,77,19.0012,5.153291594497779
2,2,77,15.0013,4.6913478822291435
2,1,73,19.9995,4.875197323201151
2,1,69,15.0013,5.236441962829949
2,2,69,12.998,5.14166355650266
2,1,69,15.0013,5.204006687076795
2,1,61,12.998,5.049856007249537
2,1,61,15.0013,5.598421958998375
2,1,65,12.998,6.2878585601617845
2,2,65,12.998,6.251903883165888
2,2,69,8.9981,5.752572638825633
2,2,69,8.9981,5.389071729816501
2,2,73,7.0015,5.4510384535657
2,2,73,0.0,4.836281906951478
2,2,83,12.998,4.174387269895637
2,2,83,15.0013,2.833213344056216
2,2,78,16.9979,2.70805020110221
2,2,78,16.9979,1.791759469228055
2,1,83,19.0012,1.0986122886681096
2,1,88,15.0013,1.6094379124341003
2,1,88,8.9981,2.70805020110221
2,2,94,11.0014,4.700480365792417
2,2,88,15.0013,5.583496308781699
2,2,83,19.0012,6.131226489483141
2,2,78,23.9994,5.231108616854587
2,2,69,23.9994,4.852030263919617
2,2,65,22.0028,4.948759890378168
2,2,61,32.9975,5.384495062789089
2,2,58,40.9973,5.272999558563747
2,2,58,35.0008,5.0689042022202315
2,2,58,30.0026,5.043425116919247
2,1,54,31.0009,5.605802066295998
2,1,54,31.0009,6.249975242259483
2,1,48,27.9993,6.300785794663244
2,1,57,23.9994,5.902633333401366
2,1,61,12.998,5.673323267171493
2,2,61,30.0026,5.420534999272286
2,2,60,26.0027,4.736198448394496
2,2,68,22.0028,4.143134726391533
2,3,77,11.0014,3.332204510175204
2,3,82,19.0012,2.0794415416798357
2,3,82,19.0012,1.6094379124341003
2,3,88,35.0008,0.6931471805599453
2,3,94,22.0028,1.3862943611198906
2,3,87,22.0028,2.302585092994046
2,3,93,26.0027,3.091042453358316
2,3,93,23.9994,3.970291913552122
2,3,93,26.0027,4.382026634673881
2,3,93,23.9994,3.713572066704308
2,2,93,19.0012,3.4657359027997265
2,1,82,22.0028,4.290459441148391
2,2,62,23.9994,4.8283137373023015
2,2,59,30.0026,4.969813299576001
2,1,51,26.0027,4.68213122712422
2,1,51,27.9993,4.867534450455582
2,1,45,31.0009,5.278114659230518
2,1,71,16.9979,6.018593214496234
2,1,67,16.9979,5.983936280687191
2,1,58,23.9994,5.6937321388027
2,1,62,22.0028,5.2574953720277815
2,1,62,11.0014,5.017279836814924
2,1,62,15.0013,4.499809670330265
2,1,62,15.0013,4.060443010546419
2,1,66,12.998,3.332204510175204
2,1,71,12.998,2.3978952727983707
2,1,66,15.0013,1.791759469228055
2,1,66,16.9979,1.6094379124341003
2,1,66,16.9979,2.0794415416798357
2,1,66,16.9979,3.4339872044851463
2,1,66,16.9979,4.499809670330265
2,1,58,16.9979,5.605802066295998
2,1,50,16.9979,6.089044875446846
2,1,44,19.0012,5.220355825078325
2,1,39,19.0012,4.859812404361672
2,1,36,30.0026,5.003946305945459
2,1,34,23.9994,5.2832037287379885
2,1,30,39.0007,5.262690188904886
2,1,28,30.0026,5.043425116919247
2,1,26,32.9975,4.997212273764115
2,1,24,27.9993,5.598421958998375
2,1,26,26.0027,6.280395838960195
2,1,26,19.0012,6.255750041753367
2,1,28,15.0013,5.891644211825771
2,1,34,11.0014,5.556828061699537
2,1,36,12.998,5.198497031265826
2,1,39,12.998,5.111987788356544
2,1,41,12.998,4.7535901911063645
2,1,44,11.0014,4.04305126783455
2,1,62,11.0014,3.4965075614664802
2,1,62,7.0015,2.833213344056216
2,1,71,7.0015,2.302585092994046
2,1,71,7.0015,0.6931471805599453
2,1,81,7.0015,2.833213344056216
2,1,81,6.0032,4.418840607796598
2,1,82,0.0,5.407171771460119
2,1,77,16.9979,6.111467339502679
2,1,67,19.0012,5.241747015059643
2,2,49,22.0028,4.852030263919617
2,2,49,22.0028,5.111987788356544
2,1,49,23.9994,5.5093883366279774
2,1,40,22.0028,5.537334267018537
2,1,40,30.0026,5.365976015021851
2,1,38,26.0027,5.564520407322694
2,1,40,16.9979,5.84354441703136
2,1,40,23.9994,6.317164686747284
2,3,52,23.9994,6.154858094016418
2,3,52,23.9994,5.680172609017068
2,1,48,7.0015,5.25227342804663
2,1,67,8.9981,5.030437921392435
2,1,72,15.0013,5.0238805208462765
2,1,82,8.9981,4.795790545596741
2,1,82,8.9981,4.465908118654584
2,1,82,7.0015,4.07753744390572
2,1,82,6.0032,3.970291913552122
2,1,77,6.0032,2.9444389791664403
2,1,82,7.0015,1.791759469228055
2,1,59,8.9981,2.0794415416798357
2,1,77,6.0032,2.639057329615259
2,1,59,0.0,3.713572066704308
2,1,52,12.998,4.7535901911063645
2,1,49,19.0012,5.389071729816501
2,1,49,19.9995,5.700443573390686
2,1,43,0.0,5.8522024797744745
2,1,40,12.998,5.924255797414532
2,1,35,19.0012,6.07993319509559
2,3,35,11.0014,5.937536205082426
2,1,38,16.9979,5.937536205082426
2,1,38,12.998,5.83773044716594
2,1,40,15.0013,5.872117789475416
2,1,37,11.0014,5.66988092298052
2,1,43,12.998,5.5909869805108565
2,1,43,8.9981,5.393627546352361
2,1,49,15.0013,5.209486152841421
2,1,49,12.998,4.795790545596741
2,1,59,7.0015,4.787491742782046
2,2,59,7.0015,4.61512051684126
2,2,55,0.0,4.174387269895637
2,1,63,0.0,4.0943445622221
2,1,72,6.0032,3.4657359027997265
2,1,82,0.0,2.3978952727983707
2,2,77,0.0,1.791759469228055
2,2,82,0.0,1.9459101490553132
2,2,82,0.0,3.1780538303479458
2,1,63,8.9981,4.465908118654584
2,1,52,15.0013,5.081404364984463
2,1,49,8.9981,5.501258210544727
2,1,49,6.0032,5.831882477283517
2,1,46,6.0032,5.948034989180646
2,1,49,8.9981,5.968707559985366
2,1,49,0.0,5.905361848054571
2,1,49,0.0,5.883322388488279
2,1,46,7.0015,5.955837369464831
2,3,49,19.0012,5.863631175598097
2,1,49,0.0,5.594711379601839
2,1,64,0.0,5.480638923341991
2,1,77,8.9981,5.1647859739235145
2,1,77,6.0032,4.852030263919617
2,1,88,6.0032,4.7535901911063645
2,1,88,6.0032,3.9318256327243257
2,1,82,6.0032,3.9889840465642745
2,1,88,0.0,3.5263605246161616
2,1,94,0.0,2.1972245773362196
2,1,82,6.0032,2.0794415416798357
2,1,82,11.0014,1.6094379124341003
2,1,77,11.0014,3.1780538303479458
2,1,72,16.9979,4.499809670330265
2,1,63,16.9979,5.472270673671475
2,1,55,15.0013,5.926926025970411
2,1,56,11.0014,5.187385805840755
2,1,52,12.998,4.787491742782046
2,1,46,15.0013,4.836281906951478
2,1,43,12.998,5.278114659230518
2,1,38,19.0012,5.1647859739235145
2,1,41,15.0013,5.093750200806762
2,1,41,15.0013,5.298317366548036
2,1,38,15.0013,5.720311776607412
2,1,38,16.9979,6.395261598115449
2,1,38,19.9995,6.263398262591624
2,1,43,12.998,5.953243334287785
2,1,49,12.998,5.480638923341991
2,1,59,8.9981,5.056245805348308
2,1,68,6.0032,4.762173934797756
2,1,68,6.0032,4.127134385045092
2,1,63,0.0,2.9444389791664403
2,1,59,6.0032,2.772588722239781
2,1,58,8.9981,1.791759469228055
2,1,54,12.998,1.6094379124341003
2,1,62,16.9979,1.0986122886681096
2,1,66,15.0013,3.4011973816621555
2,1,67,8.9981,4.727387818712341
2,2,62,8.9981,5.752572638825633
2,2,51,7.0015,6.054439346269371
2,2,48,7.0015,5.327876168789581
2,2,37,6.0032,4.852030263919617
2,2,43,8.9981,4.836281906951478
2,2,38,0.0,5.384495062789089
2,2,38,16.9979,5.313205979041787
2,2,33,0.0,5.176149732573829
2,2,33,6.0032,5.198497031265826
2,1,31,7.0015,5.793013608384144
2,1,33,0.0,6.416732282512326
2,1,29,8.9981,6.311734809152915
2,1,43,15.0013,6.075346031088684
2,1,60,8.9981,5.676753802268282
2,1,52,0.0,5.318119993844216
2,1,55,7.0015,5.017279836814924
2,2,59,8.9981,4.406719247264253
2,2,55,8.9981,3.6635616461296463
2,2,59,7.0015,3.044522437723423
2,1,59,0.0,2.3978952727983707
2,1,63,15.0013,1.3862943611198906
2,2,88,8.9981,1.0986122886681096
2,1,88,8.9981,3.044522437723423
2,1,82,8.9981,4.605170185988092
2,1,72,12.998,5.765191102784844
2,1,77,16.9979,6.093569770045136
2,1,72,8.9981,5.318119993844216
2,1,68,6.0032,5.043425116919247
2,1,64,6.0032,4.955827057601261
2,1,56,0.0,5.424950017481403
2,1,50,0.0,5.267858159063328
2,1,53,6.0032,5.181783550292085
2,1,41,0.0,5.19295685089021
2,1,39,0.0,5.66988092298052
2,1,47,7.0015,5.560681631015528
2,1,50,19.9995,5.616771097666572
2,1,52,8.9981,5.996452088619021
2,1,64,8.9981,5.6131281063880705
2,1,60,0.0,5.459585514144159
2,1,72,16.9979,4.990432586778736
2,1,88,16.9979,4.406719247264253
2,2,88,15.0013,3.8066624897703196
2,1,88,15.0013,2.8903717578961645
2,1,94,12.998,2.772588722239781
2,1,88,8.9981,1.791759469228055
2,1,94,0.0,1.9459101490553132
2,1,94,8.9981,3.4011973816621555
2,1,88,0.0,4.727387818712341
2,1,88,8.9981,5.697093486505405
2,1,82,12.998,6.045005314036012
2,2,77,19.0012,5.3612921657094255
2,2,68,15.0013,4.997212273764115
2,1,60,15.0013,5.19295685089021
2,1,60,15.0013,5.337538079701318
2,2,57,19.9995,5.389071729816501
2,2,61,15.0013,5.2574953720277815
2,2,53,16.9979,5.384495062789089
2,2,57,16.9979,5.666426688112432
2,2,57,12.998,6.38856140554563
2,1,69,15.0013,6.269096283706261
2,2,64,12.998,5.8998973535824915
2,1,64,12.998,5.6240175061873385
2,1,83,8.9981,5.4116460518550396
2,1,83,12.998,5.153291594497779
2,2,77,12.998,4.6443908991413725
2,2,83,11.0014,3.970291913552122
2,1,83,11.0014,3.044522437723423
2,2,88,8.9981,2.4849066497880004
2,2,88,8.9981,1.6094379124341003
2,3,88,11.0014,1.791759469228055
2,2,88,12.998,3.258096538021482
2,3,88,8.9981,4.418840607796598
2,3,88,11.0014,5.062595033026967
2,2,88,12.998,5.961005339623274
2,2,88,12.998,5.455321115357702
2,2,83,8.9981,4.875197323201151
2,2,83,11.0014,4.990432586778736
2,2,88,12.998,5.4116460518550396
2,2,88,26.0027,5.424950017481403
2,2,87,19.0012,5.25227342804663
2,2,88,11.0014,5.293304824724492
2,2,88,8.9981,5.707110264748875
2,3,88,11.0014,6.198478716492308
2,3,88,11.0014,5.988961416889864
2,2,83,12.998,5.602118820879701
2,2,83,8.9981,5.030437921392435
2,2,84,11.0014,5.043425116919247
2,2,83,15.0013,4.890349128221754
2,3,88,11.0014,4.787491742782046
2,2,88,8.9981,4.634728988229636
2,2,88,8.9981,4.418840607796598
2,2,88,8.9981,3.970291913552122
2,2,88,8.9981,3.58351893845611
2,2,82,11.0014,1.791759469228055
2,2,82,7.0015,2.70805020110221
2,2,88,7.0015,2.4849066497880004
2,3,100,0.0,3.4965075614664802
2,3,94,0.0,4.48863636973214
2,2,94,6.0032,4.61512051684126
2,2,94,11.0014,5.123963979403259
2,2,94,8.9981,5.634789603169249
2,3,100,6.0032,5.634789603169249
2,3,100,6.0032,5.517452896464707
2,2,94,8.9981,5.37989735354046
2,2,94,11.0014,5.68697535633982
2,2,94,12.998,5.69035945432406
2,2,88,12.998,5.60947179518496
2,2,88,15.0013,5.720311776607412
2,3,94,8.9981,5.517452896464707
2,3,94,8.9981,5.062595033026967
2,3,94,15.0013,4.0943445622221
2,3,94,11.0014,3.295836866004329
2,3,100,12.998,3.8066624897703196
2,2,100,0.0,3.6888794541139363
2,2,100,7.0015,3.8712010109078907
2,2,100,8.9981,3.9318256327243257
2,2,100,0.0,3.4965075614664802
2,2,100,0.0,2.639057329615259
2,3,100,7.0015,2.70805020110221
2,2,100,8.9981,2.8903717578961645
2,2,100,8.9981,3.7612001156935624
2,2,94,8.9981,4.2626798770413155
2,1,83,16.9979,4.90527477843843
2,1,83,15.0013,5.424950017481403
2,1,78,15.0013,5.777652323222656
2,1,73,19.9995,5.908082938168931
2,1,73,19.0012,6.124683390894205
2,1,73,12.998,6.082218910376446
2,1,69,16.9979,6.131226489483141
2,1,69,16.9979,6.089044875446846
2,3,78,23.9994,5.973809611869261
2,1,78,16.9979,5.472270673671475
2,1,83,7.0015,5.44673737166631
2,1,88,0.0,5.2574953720277815
2,1,88,0.0,5.0238805208462765
2,1,83,0.0,4.770684624465665
2,1,88,15.0013,4.248495242049359
2,1,94,7.0015,3.6635616461296463
2,1,94,8.9981,2.70805020110221
2,1,100,6.0032,2.639057329615259
2,1,94,11.0014,1.6094379124341003
2,1,100,8.9981,1.9459101490553132
2,1,93,12.998,3.091042453358316
2,1,88,11.0014,4.653960350157523
2,1,83,19.0012,5.60947179518496
2,1,73,19.9995,5.978885764901122
2,1,69,12.998,5.272999558563747
2,1,65,6.0032,4.727387818712341
2,1,57,0.0,5.225746673713202
2,1,54,6.0032,5.3471075307174685
2,1,51,0.0,5.3706380281276624
2,1,51,0.0,5.267858159063328
2,1,51,0.0,5.111987788356544
2,3,78,16.9979,5.424950017481403
2,1,88,15.0013,5.616771097666572
2,3,83,12.998,6.118097198041348
2,1,83,16.9979,5.733341276897746
2,1,83,0.0,5.293304824724492
2,1,83,0.0,5.181783550292085
2,1,88,6.0032,4.852030263919617
2,1,88,6.0032,4.060443010546419
2,2,88,0.0,3.4657359027997265
2,3,88,0.0,2.639057329615259
2,3,88,0.0,2.1972245773362196
2,3,94,16.9979,1.6094379124341003
2,3,94,16.9979,1.6094379124341003
2,3,94,16.9979,3.1354942159291497
2,3,94,16.9979,3.912023005428146
2,2,94,16.9979,5.0238805208462765
2,2,94,19.9995,5.8522024797744745
2,2,88,16.9979,5.337538079701318
2,3,88,16.9979,4.653960350157523
2,2,83,27.9993,4.875197323201151
2,3,83,27.9993,5.0369526024136295
2,2,88,22.0028,5.153291594497779
2,1,73,31.0009,5.220355825078325
2,1,69,30.0026,5.351858133476067
2,1,61,22.0028,5.673323267171493
2,1,65,27.9993,6.405228458030842
2,1,69,19.9995,6.175867270105761
2,1,69,16.9979,5.857933154483459
2,1,83,27.9993,5.648974238161206
2,1,88,16.9979,5.1647859739235145
2,2,88,19.0012,4.59511985013459
2,2,88,16.9979,4.04305126783455
